Content,Sentiment
"['warm', 'soy', 'milk', 'amazak', 'cocoa', 'powder', 'agav']",neutral
"['capemaybook', 'alright', 'dont', 'want', 'overdu', 'lol', 'funni', 'nite', 'nite']",happiness
"['go', 'bed', 'love', 'jona', 'brother', 'last', 'time', 'megan', 'togeth', 'weekend', 'premier', 'jona', 'lauryn', 'lt33']",love
"['mikegentil', 'httptwitpiccom4l85a', 'best', 'kind', 'gum', 'ever', 'buy', 'pack']",happiness
"['get', 'home', 'show', 'open', 'fantast', 'thank', 'everyon', 'come']",relief
"['help', 'quotkiddi', 'churchquot', 'tomorrow', 'yay', 'littl', 'guy']",fun
"['76', 'long', 'pain', 'mile', 'today', 'knee', 'ach', 'approach', '50', 'year', 'rough', 'accept', 'well', '3', 'glass', 'draft', 'help']",sadness
"['mrskutcher', 'guy', 'awesom', 'coupl']",love
"['enjoy', 'first', 'day', 'summer']",fun
"['teresamerica', 'politician', 'celeb', 'lottsa', 'fun', 'fun', 'actual', 'sin']",neutral
"['bigguitarstor', 'ill', 'drink', 'shotdrinksaturday']",fun
"['george_mounc', 'yes', 'last', 'way', 'past', 'bedtim']",fun
"['secretvampir', 'nice', 'see', 'twitter']",happiness
"['loyaleagl', 'good', 'catch', 'thank', 'bunch', 'put', 'new', 'widget']",happiness
"['ton', 'fun', 'yay', 'prom', 'lot', 'fun', 'horayyyayayay']",happiness
"['wish', 'happi', 'mother', 'day', 'wonder', 'mother']",happiness
"['sad', 'thing', 'samsam', 'love', 'sexi', 'crook', 'bodi', 'want', 'sex']",love
"['mrskutcher', 'happi', 'mother', 'day']",love
"['marvetbritto', 'awesom', 'that', 'wan', 'na', 'roll', 'becom', 'mogul', 'status']",happiness
"['new', 'phrase', 'never', 'doubt', 'mo', 'william', 'six', 'game', 'win', 'streak']",happiness
"['sweetangieolli', 'ooh', 'storm', 'that', 'alway', 'welcom', 'news', 'happi', 'mother', 'day']",love
"['wake', 'somewhat', 'go', 'canuck']",neutral
"['tr0se', 'school', 'work', 'that', 'realli', 'u', 'still', 'sac', 'tittl', 'late']",worry
"['terbear59', 'yes', 'new', 'one', 'ador', 'though', 'doesnt', 'love', 'vincent']",neutral
"['blame', 'get', 'good', 'p', 'better', 'good', 'condit', '2', 'lt33', 'night']",hate
"['mother', 'citi', 'terrel', 'texa', 'district', '2', 'citi', 'council', 'seat', 'im', 'mia', 'lol', 'happi', 'mother', 'day']",happiness
"['injeni', 'pic', 'ah', 'ill', 'probabl', 'see', 'work', 'point', 'hope', 'b4', 'grow', 'much']",worry
"['pg', '145', '165', 'im', 'get', 'close', 'yawn']",surprise
"['happi', 'mother', 'day', 'mum']",love
"['xxmixedmodelxx', 'im', 'schaumburg', 'rite', 'u', 'want', 'ice', 'cream', 'lol', 'type', 'chilli', 'outsid', 'lol', 'get', 'ice', 'cream']",fun
"['mrskutcher', 'amp', 'aplusk', 'two', 'funni']",happiness
"['good', 'weekend']",neutral
"['misshilarypaig', 'agre', 'w', 'u']",neutral
"['dansherwood', 'lannen', 'fall', 'new', 'ep', 'come', 'short', 'want', 'dude', 'hear']",enthusiasm
"['purplefrogcat', 'happi', 'mother', 'day']",love
"['happi', 'mother', 'day', 'mum']",love
"['love', 'mummi', 'everyth', 'alway', 'forev', 'mummi', 'dearest', 'love', 'nanni', 'xx']",love
"['nyisl', 'like', 'cooki', 'go', 'love', 'cooki', 'lar', 'teten', 'cooki', 'come', 'see', 'us', '516']",fun
"['get', 'back', 'grandpar', 'supris', '60th', 'anniversari', 'partyit', 'sooooo', 'much', 'fun']",happiness
"['dont', 'care', 'kind', 'graphic', 'engin', 'video', 'game', 'nowaday', 'noth', 'compar', 'oregon', 'trail', 'carmen', 'sandiego']",surprise
"['1110pm', 'saturday', 'know', 'mean', 'bedtim']",happiness
"['good', 'day', 'go', 'get', 'bed']",happiness
"['updat', 'blog', 'show', 'watch', 'unusu', 'httpdiggcomu12w7c', 'go', 'check']",fun
"['fort', 'green', 'brooklyn', 'flea', 'love', 'look', 'forward', 'next', 'weekend', 'alreadi']",love
"['probabl', 'hous', 'work', 'mummi', 'think', 'id', 'better', 'would', 'cook', 'dinner', 'im', 'shit', 'cook', 'lol', 'xx']",boredom
"['haha', 'watch', 'funni', 'ass', 'video', 'youtub', 'make', 'day']",happiness
"['ever', 'weig', 'north', 'avoid', 'drive', 'home']",hate
"['oregonmjw', 'cant', 'root', 'ali', 'twitter', 'war']",surprise
"['etniqminer', 'shock', 'amp', 'put', 'thing', 'whole', 'new', 'empow', 'light', 'doesnt']",surprise
"['stickysoychai', 'well', 'propel', 'peopl', 'chang', 'direct', 'point', 'wast', 'day', 'someth', 'lose', 'passion']",relief
"['jo_dazzl', 'well', 'tonight', 'would', 'good', 'time', 'watch']",worry
"['tokiwartooth', 'thank', 'mom', 'seed', 'larger', 'alreadi', 'crack', 'plant', 'hope', 'avalina', 'isnt', 'dud']",worry
"['im', 'learn', 'guitar', 'quick', 'come', 'natur']",happiness
"['baltimor', 'beat', 'yanke', 'ashley094']",worry
"['snappi', 'deliv', 'tea', 'ice', 'cream', 'love', 'sister']",love
"['go', 'church', 'morninghappi', 'momma', 'day', 'almost']",happiness
"['great', 'parti', 'alenka', 'happi', 'birthday', 'chicki', 'lt3']",surprise
"['15minsofmet', 'sweet', 'im', 'tri', 'earn', 'crown', 'gluten', 'free', 'bake']",worry
"['tom', 'graduat', 'today']",love
"['join', 'lt_lt', 'even', 'sure', 'friend', 'twitter', 'mayb', 'ill', 'celeb', 'stalker', 'oo']",worry
"['httpyfrogcom0guyoj', 'bonfir', 'fave']",happiness
['matt'],neutral
"['suprlatina', 'oh', 'hey', 'wasup', 'chic', 'ur', 'right', 'didnt', 'recogn', 'thanksstil', 'love', 'hair']",neutral
"['moonfry', 'think', 'one', 'tag', 'outsid', 'shirt']",relief
"['1111', 'make', 'wish']",neutral
"['patricklangloi', 'httptwitpiccom4w52z', 'patrick', 'come', 'say', 'hi']",neutral
"['funni', 'hittin', 'sale', 'coach', 'bath', 'amp', 'bod', 'work', 'make', 'day', 'much', 'better', 'shopahol', 'guilti']",neutral
"['httptwitpiccom4wah5', 'haha', 'that', 'right']",neutral
"['know', 'sunshin', 'wonder', 'today', 'alright', 'day', 'text', 'twitter']",happiness
"['exocetau', 'alway', 'champion', 'leagu', 'parti', 'tis', 'awesom']",happiness
"['1111', 'make', 'wish']",happiness
"['need', 'ban', 'togeth', 'recogn', 'arent', 'alway', 'go', 'agre', 'that', 'ok', 'tcot']",sadness
"['brisban', 'ford', 'falcon', 'ef', '1995', '4000', 'new', 'ad', 'receiv', 'post', 'hcc', 'site', 'soon']",neutral
"['get', 'back', 'visit', 'relativestim', 'watch', 'movi']",fun
"['emelgeek', 'btw', 'happi', 'mom', 'day', 'hannah', 'mom', 'han', 'mom', 'yey', 'mom', 'unit', 'day']",love
"['grill', 'chicken', 'broccolli', 'water', 'yummi', 'healthi', 'well', 'put', 'butter', 'veggi', 'whatev']",happiness
"['per', 'ttorrent', 'dew', 'claw', 'thumb', 'nub']",neutral
"['parti', 'begin', 'prob', 'wont', 'tweet', 'tonight', 'even', 'tho', 'im', 'guess', 'well', 'hour', 'gnight', 'everyon']",worry
"['get', 'littl', 'much', 'sun', 'today']",sadness
"['debess', 'lol', 'yes', 'total', 'agre', 'blog', 'well']",neutral
"['iandstewart', 'honest', 'say', 'themat', 'big', 'part', 'blog', 'enthusiam', 'love', 'abl', 'want']",love
"['work', 'layout', '4', 'pageprom', 'dress', 'almost', 'do']",neutral
"['steel', 'magnolia', 'get', 'everi', 'time', 'sniff', 'lol', 'v', 'b', 'make', 'day', 'night', 'brighter']",love
"['happi', 'great', 'glowi', 'ravey', 'beeri', 'night', 'smokey', 'pizzari', 'night', 'cool', 'friend', 'love', 'liz', 'x']",love
"['enderwillsavem', 'that', 'good', 'movi']",love
"['watch', 'chelsea', 'late', 'loveeee', 'lt3']",love
"['im', 'tonight', 'good', 'night', 'everyon']",neutral
"['mikeyway', 'httptwitpiccom4vw9a', 'im', 'gon', 'na', 'buy', 'onenor', 'two', 'three', 'ultim', 'slaughter', 'machin']",fun
"['aoibh', 'well', 'couldnt', 'get', 'real', 'clear', 'shoot', 'ive', 'get', 'best', 'couldsilli', 'peopl', 'walk', 'admit', 'er']",happiness
"['congrat', 'msdaisy425so', 'proud', 'girl']",love
"['johncmay', 'matter', 'love', 'take', 'pick', 'ha']",enthusiasm
"['heyitscheryl', 'ooh', 'like', 'im', 'plan', 'spend', 'night', 'well']",happiness
"['watchin', 'famili', 'guy']",happiness
"['1111make', 'wish']",neutral
"['rsc_girl123', 'tom', 'petti', 'heartbreak', 'etern', 'love', 'benjamin']",love
"['wasnt', 'go', 'go', 'tonight', 'look', 'like', 'ill', 'head', 'main', 'street']",sadness
"['beccachan', 'happi', 'birthday', 'sorri', 'blank', 'one', 'sister', 'mess']",sadness
"['sambradleytn', 'looooov', 'star', 'trek', 'run', 'famili']",love
"['ginaturn', 'im', 'fake', 'k']",fun
"['chupachupgirl', 'thank']",neutral
"['l', 'ice', 'grand', 'halfsweet', 'french', 'vanilla', 'soy', 'milk', 'starbuck', 'mean', 'summaa', 'come']",happiness
"['bloggingit', 'new', 'passion']",neutral
"['amyyve', 'didnt', 'make', '1000', 'smoke', 'shes', '60', 'im', '260', 'thank', 'r', 'u']",worry
"['karlaam_', 'blous', 'ahahaha', 'give', 'money', 'go', 'get', 'where', 'mom']",happiness
"['natashayi', 'garlic', 'pill', 'spider', 'bite', 'toe', 'lolclass', 'alway', 'hungri', 'u', 'kill', '2', 'funni']",fun
"['thank', 'ksatnew', 'doublepunch', 'updat', 'tonight', 'vote']",happiness
"['saaphyri', 'girl', 'your', 'crazi', 'love', 'hahaha', 'get', 'yo', 'lp', 'chap']",love
"['ellen', 'degener', 'mcfli', 'fan', 'say', 'tri', 'get', 'mcfli', 'ellen', 'showhow']",fun
"['bumblebeex0', 'awesom', 'mayb', 'someday', 'ill', 'find', 'book', 'bestsel', 'list', 'lol']",happiness
['final'],relief
"['end', 'love', 'night']",love
"['6uy', 'feel', 'like', 'nerd', 'say', 'new', 'star', 'trek', 'look', 'kinda', 'cool', 'might', 'see', 'haha', 'let', 'know', 'goe']",neutral
"['kirstiealley', 'roflmfao', 'love', 'us', 'better', 'dont']",love
"['amaz', 'night', 'friend', 'lose', 'voic']",happiness
"['sweetdee15', 'peanut', 'butter', 'soup', 'amaz', 'everyth', 'els', 'soup', 'higher', 'form', 'amaz']",happiness
"['talk', 'samgrov', 'cute', 'grandma', 'phone', 'speak', 'hindinot', 'best', 'languagebut', 'somehow', 'mang']",sadness
"['tuffyr', 'cute', 'man', 'cute', 'cours', 'remind', 'scion']",happiness
"['getreadysetgo', 'thank', 'im', 'fabric', 'addict', 'late', 'ive', 'buy', 'soooo', 'much']",worry
"['dovidul2', 'realli', 'awesom']",surprise
"['listen', 'metal', 'shop', 'mooney', 'good']",surprise
"['frenchiebday', 'frenchiebday', 'frenchiebday', 'frenchiebday', 'frenchiebday', 'frenchiebday', 'frenchiebday', 'frenchiebday', 'frenchiebday']",neutral
"['happi', 'mother', 'day']",happiness
"['chickieleighc', 'nice', 'order', 'mom', 'gift', 'sister', 'someth', 'differ', 'unexpect']",enthusiasm
"['mattgreen110', 'yah', 'know', 'appreci', 'ton']",love
"['victoriabsb', 'suck', 'eat', 'burrito', 'theyr', 'way', 'fun', 'hey', 'check', 'httpbackstreetpridenetteamburritocontesthtml']",fun
"['ive', 'get', 'jam', 'oh', 'yea']",fun
"['bkgirlfriday', 'thank', 'your', 'first', 'one', 'wish', 'happi', 'mother', 'day']",love
"['alane01', 'couldnt', 'true', 'like', 'ur', 'momma', 'style']",surprise
"['bendthelight', 'heart', 'girl', 'let', 'hang', 'soon']",love
"['watch', 'fav', 'movietwo', 'play', 'game', 'quotev', 'notic', 'men', 'start', 'act', 'around', 'spring', 'timequot', 'shant', 'smith']",love
"['perfect', 'night', 'nj']",fun
"['movi', 'watch', 'star', 'trek']",worry
"['god', 'good']",neutral
"['dont', 'feel', 'pressur', 'right', 'happi', 'mother', 'day', 'peopl']",love
['rofl'],surprise
"['baloneyfac', 'probabl', 'coooolest', 'thing', 'weve', 'ever', 'do']",fun
"['odrisck', 'anyth', 'bookmark', 'keychain', 'surpris']",surprise
"['bedimpl', 'lmao', 'dimpl', 'naww', 'that', 'cute', 'ok', 'ill', 'tri', 'rememb', 'first', 'winter', 'dimpl', 'day']",happiness
"['crazi', 'love', 'sfoot', 'cover', '4', 'song', 'awesom', 'better', 'origin', 'well', 'least', 'that', 'think']",love
"['chelemodica', 'wish', '255', 'corn', 'ny', '256', 'ottawa', '253', 'corn', 'ny', 'year', 'later', 'matter', 'time']",neutral
"['there', 'boy', 'hes', 'cute', 'hes', 'get', 'six', 'pack', 'yum', 'fun', 'touchin']",surprise
"['smoke', 'maryjan', 'favorit', 'thing', 'speak', 'ima', 'name', 'daughter', 'maryjan', 'lakoda', 'lakoda', 'mrijuana', 'latinlt3']",happiness
"['iamglenni', 'fun', 'invit', 'hhs', 'group']",fun
"['atl', 'morn', 'back', 'clemson']",neutral
"['today', 'love', 'day', 'fun', 'sarzp', 'harryv401', 'even']",love
"['joyknow', 'u', 'see']",neutral
"['emma_daarl', 'haha', 'yah', 'walk', 'distanc', 'hous', 'mission', 'tiki', 'drivein', 'haha', 'everi', 'summer', 'go', 'like', 'everi', 'weekend']",fun
"['sharkattack44', 'wish', 'quoti', 'likequot', 'option', 'like', 'fb', 'thing', 'like']",sadness
"['charyl', 'definit']",neutral
"['free', 'free', 'free', 'peski', 'registr', 'enjoy', 'httpbitlyrlqgu']",fun
"['im', 'eat', 'salad', 'rember', 'comment', 'new', 'myspac', 'pictur', 'plz']",enthusiasm
"['listen', 'fall', 'rainlalala']",happiness
"['find', 'best', 'songd', 'stick', 'head', 'relient', 'k', 'songsi', 'know', 'everi', 'word', 'finish']",enthusiasm
"['tayloreg', 'film', 'musican', 'friend', 'mine', 'landslideduo', 'legion', 'peopl', 'sure', 'know', 'danc']",enthusiasm
"['love', 'life', 'late', 'look', 'forward', 'go', 'see', 'samantha', 'hang', 'natali', 'right']",love
"['strawberri', 'margarita', 'bake', 'stuf', 'shrimp']",happiness
"['makeup', 'cute', 'dress', 'im', 'readi', 'go']",happiness
"['get', 'sub', 'subway', 'ur', 'way', 'home']",neutral
"['badastronom', 'one', 'call', 'httptwitpiccom4wauk']",neutral
"['saw', 'star', 'trek', 'yesterday', 'wolverin', 'todaylov', 'jackman', 'ab', 'ass', 'spock', 'ear']",love
"['jlneveloff', 'congrat', 'graduat', 'colleg']",surprise
"['beautifulalbeit', 'windi', 'time', 'night']",happiness
"['david_henri', 'hey', 'david', 'enjoy', 'wango', 'tangoo']",neutral
"['love', 'black', 'eye', 'pea', 'mani', 'memori', 'watch', 'hulk']",fun
"['happi', 'mother', 'day', 'one', 'day', 'earli', 'mom', 'everywhereyou', 'deserv', 'day']",worry
"['danwarp', 'quotshut', 'upquot', 'line', 'remov', 'locker', 'scene', 'bet', 'could', 'recit', 'speech', 'easili', 'dare']",happiness
"['figur', 'twitter', 'phone']",happiness
"['final', 'get', 'saynow', 'account', 'run', 'yayi', 'jbs', 'get', 'canadian', 'saynow', 'number', 'anyon', 'els', 'use', 'landlin', 'phone', 'call']",relief
"['jonaskevin', 'love', 'guy', 'amaz']",love
"['christyharrison', 'iloveyoumoreee']",worry
"['beccyr', 'program', 'show', 'twitter', 'facebook', 'status', 'updat', 'one', 'alright', 'yeah', 'probabl', 'wont', 'use', 'often']",happiness
"['oklahomastar', 'good', 'luck', '2', 'u', 'babi']",love
"['mediteranian', 'kitchenoh', 'well', 'cant', 'get', 'right']",surprise
"['aboveallfabr', 'hell', 'yeah', 'block', 'away', 'sweet', 'lil', 'ole']",worry
"['bpdinokc', 'thank']",worry
"['slice', 'pizza', 'movi', 'star', 'trek', 'share', 'hot', 'fudg', 'sunda', 'sunda', 'hous', 'saturday', 'night', 'date', 'night']",happiness
"['veeiceekayi', 'look', 'im', 'follow']",fun
"['love', 'gossip', 'girl', 'episod', '23', 'wrath', 'con']",love
"['gift', 'publish', 'episod', '68', 'align', 'realign', 'sensit', 'level', '12', '75', 'min', 'yoga', 'class', 'httpbitly8qagh']",happiness
"['perivis', 'btw', 'download', 'iphon', '30', 'sdk']",relief
"['put', 'tv', 'canuck', 'game', 'score', 'yaay', 'come', 'vanciti', 'babi', 'know', 'cant', 'believ', 'im', 'watch', 'hockey', 'either']",happiness
"['super', 'bueno', 'ftw', 'proud', 'guy']",love
"['cammyjo', 'tell', 'obvious', 'real', 'life', 'make', 'great', 'entertain', 'tv', 'great', 'tri', 'figur', 'killer']",surprise
"['mitchelmusso', 'tell', 'us', 'experi', 'loveeee', 'youu']",surprise
"['david_henri', 'fun', 'dude', 'love', 'u', 'quotwizard', 'waver', 'placequot']",love
"['jona', 'absolut', 'heartwarm', 'time', 'bed', 'goodnight', 'jonasbroth']",happiness
"['leav', 'radiobox', 'show', 'santo', 'saint']",neutral
"['disembark', 'tswassen', 'saw', 'pod', 'killer', 'whale', 'id', 'finish', 'point', 'id', 'never', 'see', 'bc', 'killer', 'whale']",worry
"['bye', 'movi', 'jake']",love
"['danielleadali', 'end', 'te', 'funniest', 'youll', 'see', 'jonasbroth', 'know', 'paranoif', 'alway', 'stick', 'head', 'love']",happiness
"['larrioux', 'aha', 'mom', 'super', 'power', 'guilt']",neutral
"['musicislife2010', 'realli', 'bahaha', 'love', 'relat', 'peopl', 'haha']",love
"['get', 'reconnect', 'dear', 'friend', 'tonight', 'lucki', 'mani', 'great', 'peopl', 'life', 'bless']",worry
"['gon', 'na', 'celebr', 'mother', 'day', 'famili', 'gon', 'na', 'start', 'parti', 'tonit']",surprise
"['fun', 'night', 'bekah', 'talkin', 'stuff', 'wuv']",happiness
"['dedic', 'today', 'mother', 'day', 'video', 'without', 'mom', 'dad', 'wouldnt', 'tweet']",love
"['gon', 'na', 'go', 'drop', 'log', 'pool', 'back', '15', 'min']",fun
"['httptwitpiccom4wav', 'aww', 'sinc', 'mother', 'day']",love
"['lucki', 'belong']",happiness
"['nathydiaz', 'ok', 'coupl', 'thing', 'make', 'us', 'late', 'stuff', 'get', 'lot', 'fun']",fun
"['get', 'home', 'day', 'pamper', 'shop', 'white', 'outfit', 'total', 'complet']",happiness
"['coodierank', 'that', 'nice', 'cousin', 'leave', 'hous', 'daughter', 'daddi', 'girl', 'sweet']",happiness
"['aw', 'breezi', 'good', 'thing', 'sell', 'blanket']",relief
"['happi', 'mother', 'day', 'im', 'beach', 'famili', 'warm', 'clear', 'night', 'beauti', 'full', 'moon']",love
"['make', 'video', 'hitrecord', 'hope', 'come', 'well', 'itll', 'first', 'record']",fun
"['alon', 'home', 'nice', 'nice']",happiness
"['willemss', 'lol', 'ebay', 'laugh', 'nowjuuuuuust', 'wait']",neutral
"['haha', 'korn', 'funni', 'ugh', 'drink', '10', 'beer', 'im', 'go', 'get', 'fat']",surprise
"['saundraye', 'hey', 'welcom', 'twitter']",neutral
"['claymoor', 'sure', 'wife', 'seem', 'like', 'cool', 'cat']",happiness
"['diiinner', 'sooo', 'cold', 'right']",worry
"['sos', 'face']",neutral
"['merderneverov', 'send', 'fc', 'link', 'courtney']",surprise
"['kakakatey', 'that', 'caus', 'ovi', 'one', 'man', 'team', 'show', 'pen', 'highlight', 'whole', '1', 'superstar']",relief
"['tiffrobyn', 'lol', 'perez', 'say', 'pleas', 'dont', 'make', 'actual', 'go', 'look']",worry
"['manoyjo', 'thank', 'happi', 'mother', 'day', 'mom', 'well']",love
"['summer', 'final', 'graduat', 'week']",relief
"['hang', 'roomi', 'ador', '4', 'gentlemen', 'live', 'great', 'peopl', 'good', 'talk', 'discuss', 'boy', 'issu']",happiness
"['lyricist_juic', 'yeah', 'u', 'suck', 'everi', '1', 'cant', 'suck', 'amp', 'still', 'look', 'beauti', 'like', 'u']",empty
"['woah', 'love', 'new', 'twitter', 'app', 'mani', 'new', 'thing', 'get', 'finish', 'watch', 'jon4lak', 'video', 'good']",happiness
"['david_henri', 'hey', 'david', 'your', 'hot']",neutral
"['great', 'time', 'surpris', 'parti', 'get', 'good']",surprise
"['fun', 'get', 'retweet', 'bot']",happiness
"['perezhilton', 'u', 'want', 'send', 'naughti', 'snap', 'take', 'teh', 'shoot']",neutral
"['e__o', 'lol', 'tiz', 'good', 'song']",happiness
"['star', 'trek', 'good', 'time']",happiness
"['crawl', 'bed', 'super', 'happi', 'penguin', 'tonight']",happiness
"['arielle_mari', 'justin', 'timberlak', 'sooo', 'funni']",fun
"['phase', '2', 'success', 'self', 'discoveri', 'vital', 'phase', '3', 'min', 'away', 'cool', 'amp', 'classi', 'babi', 'shout', '2', 'quotdquot', 'yeah', 'mane']",relief
"['theevilgumbi', 'oh', 'go', 'crowdhow', 'epic', 'dude']",surprise
"['jtimberlak', 'love', 'new', 'websit']",happiness
"['dynamomagician', 'dude', 'awesom']",happiness
"['penguinsnew', 'go', 'pen', 'go', 'gino', 'win', 'pen']",happiness
"['sittin', 'listenin', 'music', 'follow']",neutral
"['sally_anne85', 'cinnamoncloud', '2', 'interest', 'good', 'way']",neutral
"['mom', 'day', 'dinner', 'awesom', 'cant', 'beat', 'taco', 'loco', 'good', 'time']",love
"['ayanakamura0428', 'excit', 'pari', 'ooh', 'lala', 'look', 'forward', 'know', 'long', 'long', 'time', 'love', 'hug', 'n', 'kiss', 'g']",happiness
"['lt3cb', 'mother', 'day', 'tomorrow']",neutral
"['today', 'alot', 'fun', 'love', 'famili', 'sammi', 'hernandez', 'caitlin', 'hugh', 'goodnight']",worry
"['love', 'john', 'mayer', 'updat', 'model', 'hot', 'sun', 'sweati', 'jk', 'serious']",happiness
"['get', 'shower', 'man', 'feel', 'good']",relief
"['boyfriend', 'buy', 'ticket', 'american', 'idol']",neutral
"['quotsh', 'threaten', 'patron', 'didnt', 'anyth', 'eat', 'think', 'connectionquot', 'movi', 'night']",fun
"['harley_dud', 'nice', 'good', 'night']",love
